timestamp,acceleration,pressure,model_displacement,model_velocity,barometer_height,true_displacement,true_velocity,barometer_levels,stages
24.967,0.00017791986,102.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.071,-0.00071547367,102.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.175,3.4106895e-05,102.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.279,-0.010545359,102.228,0.0,0.0,-0.002180454259047522,-0.001090226448894741,-1.3116207455969322e-07,0.0,1.0
25.383,-0.0105236005,102.232,-5.697046899795445e-05,-0.0010955859422683632,-0.06876719146436941,-0.018133211962498823,-0.0073126902639119775,0.0,1.0
25.487,-0.010227656,102.229,-0.00022702280455827364,-0.0021746512800454925,-0.057782507095671704,-0.022372460396172963,-0.008317452677575124,0.0,1.0
25.591,-0.01021964,102.225,-0.0005084760237932242,-0.003237910628318798,-9.814736244508818e-06,-0.016298174500928242,-0.0006224164868423999,0.0,1.0
25.695,-0.010209064,102.226,-0.0009004579450190083,-0.004300203241407874,0.03143459120982745,-0.008287150637764515,0.0077827099850213315,0.0,1.0
25.799,-0.010461364,102.237,-0.001403571921795604,-0.005375065542757506,-0.08278531286773393,-0.01623284106918759,-0.003973823525869955,0.0,1.0
25.903,-0.0104978215,102.245,-0.0020192523756623186,-0.006464943185448633,-0.26483300658192493,-0.04322561333210763,-0.03632041895870846,0.0,1.0
26.007,-0.010717778,102.231,-0.00274897344672681,-0.007568154335021988,-0.23563064205693357,-0.06180655171058322,-0.05222460887936191,0.0,1.0
26.111,-0.010778918,102.224,-0.003594188559591776,-0.008685982450842865,-0.13414524906514577,-0.0662077363813411,-0.04841337604449795,0.0,1.0
26.215,-0.010880291,102.226,-0.004556097239196299,-0.009812261387705802,-0.07736819618820373,-0.06382096795014183,-0.037682288905420414,0.0,1.0
26.319,-0.010824474,102.238,-0.005635262108176936,-0.010940909169614306,-0.15164018945604535,-0.06916630929658595,-0.038032238707909505,0.0,1.0
26.423,-0.010770728,102.23,-0.006831510089069584,-0.012063859693706018,-0.13398881006548108,-0.07185831550083926,-0.035432391740848244,0.0,1.0
26.527,-0.010963043,102.221,-0.008144919616729035,-0.013194015838205826,-0.03938696379788318,-0.06485021540232706,-0.02261360973014001,0.0,1.0
26.631,-0.010937004,102.226,-0.009576314989954236,-0.014332818262279036,-0.0068132939729011344,-0.05565883407425455,-0.009643463795259391,0.0,1.0
26.735,-0.010478816,102.231,-0.011124836467444887,-0.01544644092023372,-0.022427368366335482,-0.04925850014699008,-0.0018748188955673086,0.0,1.0
26.839,-0.010238442,102.236,-0.012787285787790991,-0.016523738317191585,-0.07596047622325727,-0.04887080821963219,-0.0018464494731111063,0.0,1.0
26.943,-0.009944759,102.223,-0.014560329950660492,-0.017573264814913284,-0.01910638052339533,-0.043483694418056724,0.0034727207242231635,0.0,1.0
27.047,-0.009901255,102.23,-0.016441613115102064,-0.018605257578194145,-0.025211874146585347,-0.039569004429869326,0.006364781994602642,0.0,1.0
27.151,-0.009983017,102.231,-0.018430326978534455,-0.019639239795505997,-0.03845433483808041,-0.037629125155697336,0.006679209892220908,0.0,1.0
27.255,-0.0098245675,102.225,-0.020526367625981548,-0.020669234193861474,-0.005436617866649808,-0.03325277309970326,0.009491894497560893,0.0,1.0
27.359,-0.009787189,102.227,-0.022728998173743523,-0.021689045570790783,0.00782327888438821,-0.028538131109797617,0.012202185763863298,0.0,1.0
27.463,-0.009827704,102.234,-0.02503769758632781,-0.022709020055830486,-0.0327295873251291,-0.028391339280028814,0.009617705306785577,0.0,1.0
27.567,-0.00990522,102.232,-0.02745279349911213,-0.0237351321130991,-0.05388005793542125,-0.030561982207740618,0.004918533466860881,0.0,1.0
27.671,-0.008500421,102.227,-0.02997101609581707,-0.02469222551584243,-0.03592089471729319,-0.031271423127312827,0.002440667894329725,0.0,1.0
27.775,-0.0017857393,102.232,-0.0325668213281184,-0.025227105874568213,-0.056525310657508286,-0.03408804280952263,-0.0019292063574829319,0.0,1.0
27.879,0.011203193,102.234,-0.03516497554405036,-0.024737398277968142,-0.08903671230330655,-0.03978595862972875,-0.008693633131813651,0.0,1.0
27.983,0.032431606,102.229,-0.03761967647014559,-0.02246838876232504,-0.08087919069888935,-0.04432135276251841,-0.013112879976522251,0.0,1.0
28.087,0.062983036,102.226,-0.03969838771887123,-0.017506827559322147,-0.05147714484670284,-0.04577204527357259,-0.013380095553536487,0.0,1.0
28.191,0.10369591,102.221,-0.04106839794401823,-0.0088395229242743,0.010739232096784413,-0.04136423520033681,-0.007009795927128834,0.0,1.0
28.295,0.157388,102.237,-0.04128173746003209,0.00473683992400792,-0.05099337964795113,-0.042533625757538024,-0.0070141355642770135,0.0,1.0
28.399,0.22057027,102.228,-0.03976710695146022,0.024390669856220598,-0.040398641008785874,-0.04195229748622521,-0.004369209183761095,0.0,1.0
28.503,0.2832202,102.22,-0.035868227780416616,0.0505877757407724,0.02683428476027911,-0.03436661066671409,0.0063970248563276835,0.0,1.0
28.607,0.3326605,102.226,-0.02894175761549183,0.08261357358470527,0.041899752654588944,-0.024749854194330772,0.018979533168778002,0.0,1.0
28.711,0.37296793,102.232,-0.018441926782384724,0.11930625012889444,0.010597991232640198,-0.017043186297937205,0.029078304330898763,0.0,1.0
28.815,0.40550718,102.225,-0.003929080082997511,0.15978695562854456,0.03305516286616342,-0.005836021086228574,0.04299774347219264,0.0,1.0
28.919,0.42991406,102.221,0.01494774223952001,0.2032288582660259,0.08111316061144466,0.011218686282578242,0.06278675928137309,0.0,1.0
29.023,0.4457305,102.213,0.038451286401942245,0.24876237562671283,0.18026726524193074,0.038445756908848765,0.09226423714610699,0.0,1.0
29.127,0.4608454,102.208,0.06677395474992655,0.29590432337298933,0.3016414663248785,0.07707664817048834,0.13134931313909531,0.0,1.0
29.238,0.46783194,102.216,0.10247989296073817,0.34744591465964886,0.34908325387760625,0.12099843620834802,0.17146355826289056,0.0,1.0
29.342,0.45689824,102.221,0.141114738496642,0.3955318841077381,0.34800525811452204,0.16319402602236593,0.2065099424381646,0.0,1.0
29.446,0.42479563,102.223,0.1846341545872806,0.4413799637891358,0.32889394805640537,0.20321513391947124,0.23571956832792032,0.0,1.0
29.55,0.37798434,102.219,0.23270838786713433,0.4831245223619046,0.3382685214793186,0.24397635330775197,0.2629401166932521,0.0,1.0
29.654,0.3237623,102.224,0.2848508611143342,0.5196153477765619,0.3075909149731487,0.2818945489875291,0.2844445147847483,0.0,1.0
29.758,0.26312155,102.206,0.3404777911944198,0.5501333076097068,0.4092139816744852,0.32911665658865963,0.3138391285773099,0.0,1.0
29.862,0.20408802,102.21,0.3989549898835522,0.5744282056428487,0.46700612815178044,0.3806581089050426,0.3443671631760977,0.0,1.0
29.966,0.14607778,102.216,0.4596423715513168,0.5926368264295161,0.4710764704623648,0.4310870043507521,0.36982083170984925,0.0,1.0
30.07,0.094134174,102.214,0.5219261346497053,0.6051278485395013,0.4860348856872909,0.4812722288983592,0.3916693233717198,0.0,1.0
30.174,0.051031496,102.209,0.5852519588612128,0.6126764632202683,0.5324844516021013,0.5338171815063817,0.4130417432218319,0.0,1.0
30.278,0.015492686,102.209,0.64915019243301,0.6161357208527622,0.570343262108863,0.587463417244886,0.43250529869430765,0.0,1.0
30.382,-0.013072291,102.214,0.7132348521489175,0.6162615813761947,0.5642682710333339,0.6379289977612175,0.44564348475068916,0.0,1.0
30.486,-0.034343477,102.212,0.777197844368365,0.6137959613054988,0.5704566288068831,0.6864098643884934,0.4545838104958811,0.0,1.0
30.59,-0.050185855,102.206,0.8408040570282003,0.6094004359990356,0.6167504164459795,0.7364887870577955,0.4637089604082701,0.0,1.0
30.694,-0.061447408,102.2,0.9038798460275188,0.6035955062955616,0.6983021229580902,0.7909463860550983,0.4759057447656455,0.0,1.0
30.798,-0.0680395,102.201,0.9663036460950623,0.5968621873110531,0.7595525889887471,0.8473090622598317,0.48803277228641406,0.0,1.0
30.902,-0.08047211,102.197,1.0279757381593253,0.5891395831555124,0.8385901212659266,0.9067244196765816,0.5012875192304707,0.0,1.0
31.006,-0.09589926,102.199,1.088769346634414,0.5799682721346613,0.8893300407900891,0.9660921314695678,0.512130820976423,0.0,1.0
31.11,-0.11961964,102.194,1.1485032838529603,0.5687612897604701,0.9655407915026645,1.0273929133960003,0.5229615202048588,0.0,1.0
31.214,-0.15198077,102.206,1.2069200504381907,0.5546380676478146,0.9407142836734612,1.0811173416360549,0.5235067255573179,0.0,1.0
31.318,-0.19256188,102.191,1.2636707661415605,0.5367218497246498,1.0229846277344952,1.1372558903680714,0.5258395722027442,0.0,1.0
31.422,-0.23725374,102.2,1.3183276170759464,0.5143714374750848,1.0257181973113125,1.1881306223515087,0.5213122744103253,0.0,1.0
31.526,-0.28135073,102.19,1.3704199401206036,0.4874040056914089,1.0961205189528407,1.239929088937796,0.5173865303796885,0.0,1.0
31.63,-0.32079625,102.196,1.4194817512700812,0.4560923625677824,1.1101924154277105,1.2871461807371574,0.5079181557317243,0.0,1.0
31.734,-0.3515927,102.197,1.4650972173611192,0.4211281391829243,1.1109619922207694,1.3286786992256971,0.4924191873577273,0.0,1.0
31.838,-0.371218,102.185,1.506940063742187,0.3835419835299247,1.1946769192680144,1.3721375791038963,0.47982612082842147,0.0,1.0
31.942,-0.3793437,102.187,1.544798911154177,0.34451277439296213,1.2497592883980895,1.4144273555841058,0.466336753019052,0.0,1.0
32.046,-0.37340713,102.194,1.578592801490094,0.3053697320669889,1.2429972845249215,1.44984092067764,0.44598421728154164,0.0,1.0
32.15,-0.35873574,102.194,1.608371539316322,0.2672983030527833,1.23288262587709,1.4785470486995447,0.42002553059108033,0.0,1.0
32.254,-0.33513987,102.194,1.6342943231821314,0.2312167712897068,1.220478291338727,1.5008925721016002,0.389754861666798,0.0,1.0
32.358,-0.30636683,102.199,1.6566062333554283,0.19785842435062015,1.1704767395673783,1.5141443467329014,0.3530097483081395,0.0,1.0
32.462,-0.2735378,102.188,1.675615447245386,0.16770338122546574,1.2040835019032334,1.5267306108289966,0.319897355081266,0.0,1.0
32.566,-0.23944287,102.192,1.6916694990812804,0.14102838484942834,1.2029241093680896,1.535724710900916,0.28688117511715433,0.0,1.0
32.67,-0.2049546,102.199,1.7051348004021907,0.11791971747577129,1.1495100422804088,1.536982198567371,0.24965998475704168,0.0,1.0
32.774,-0.17220649,102.195,1.7163786074441931,0.09830734102427913,1.1304245513080986,1.5345542943802537,0.21333416839509228,0.0,1.0
32.878,-0.14210972,102.2,1.725752659870412,0.0819628979414698,1.0769852897809937,1.5260099955748068,0.17530089124544732,0.0,1.0
32.982,-0.11384075,102.188,1.7335847111565132,0.06865347294509386,1.1169973123020374,1.5205700024600906,0.1457889326555127,0.0,1.0
33.086,-0.090056315,102.196,1.740173334695365,0.058050825878977606,1.0943907527894465,1.5125984846285376,0.11760001208984752,0.0,1.0
33.19,-0.06933452,102.191,1.7457796277636546,0.0497625023573636,1.1107521425533036,1.5060574516827197,0.09485934406676924,0.0,1.0
33.294,-0.051955003,102.187,1.750626961142804,0.04345544724166388,1.1541994949321814,1.5034157431329085,0.07946200340536835,0.0,1.0
33.398,-0.038491517,102.188,1.7549017602743169,0.03875222836434807,1.184710419843613,1.5032716996368447,0.06886732738617596,0.0,1.0
33.502,-0.027948055,102.2,1.7587523394296427,0.03529737077653377,1.1238196054839031,1.497348050630455,0.05355760479837866,0.0,1.0
33.606,-0.01991254,102.195,1.7622938509379287,0.032808619767427154,1.1060243690774048,1.490205624691682,0.03915438616721095,0.0,1.0
33.71,-0.014722685,102.195,1.7656122937394638,0.031007587954401693,1.0904949079383157,1.4823148698278188,0.02605090965190699,0.0,1.0
33.814,-0.01130034,102.196,1.7687667166229148,0.02965439057350132,1.0699326735896773,1.4734379191718519,0.01381489855320299,0.0,1.0
33.918,-0.009759908,102.201,1.7717938263347406,0.028559257730841378,1.0162015442274097,1.4608510322838497,-0.0005841813881856742,0.0,1.0
34.022,-0.0024391236,102.193,1.7747310029584127,0.027924908109009012,1.027885836295673,1.4508957170366223,-0.010026897864290632,0.0,1.0
34.126,0.003085832,102.199,1.7776369421016234,0.027958536952733738,0.9958469233323464,1.4395383016182324,-0.01954327112782097,0.0,1.0
34.23,0.00701511,102.196,1.7805719428921598,0.028483785942196586,0.9905479253437275,1.4294137998000296,-0.026287510687307503,0.0,1.0
34.334,0.009373854,102.186,1.7835785723885555,0.029336012065410404,1.0595809688729012,1.4270936953599707,-0.023643505119826755,0.0,1.0
34.438,0.010269637,102.197,1.7866826336433848,0.030357473604380868,1.041168558216394,1.4240132083941526,-0.022169899502969367,0.0,1.0
34.542,0.010817149,102.196,1.7898968295674285,0.031453986473381296,1.032443150370719,1.4211075279386203,-0.020688195977883996,0.0,1.0
34.646,0.010511219,102.192,1.79322571606582,0.0325630615726111,1.0541042740794202,1.4210567484653098,-0.01633572442021395,0.0,1.0
34.75,0.009530409,102.19,1.7966664670309682,0.03360522621870017,1.0878416296709612,1.4246123112102915,-0.008744920413011531,0.0,1.0
34.854,0.008314299,102.194,1.8002096626498658,0.03453315106779312,1.0883389548089912,1.4283860195347529,-0.002028243208028857,0.0,1.0
34.958,0.0065178247,102.195,1.8038412164245206,0.03530442152172302,1.0811449339418484,1.4316057729328633,0.0031149292168358156,0.0,1.0
35.062,0.0047983127,102.197,1.8075434750982777,0.035892860665917146,1.060052653273663,1.4330397392997432,0.00559840418209006,0.0,1.0
35.166,0.0030064918,102.19,1.8112974367988512,0.036298710498958574,1.0921383241274405,1.4375666648712433,0.01102818332393439,0.0,1.0
35.27,0.00095918495,102.193,1.8150832258807081,0.0365049256905911,1.0984735119933084,1.442528775298991,0.01611281304185099,0.0,1.0
35.374,-0.0006927727,102.198,1.8188804585313159,0.03651877912878967,1.067465059934881,1.4445054703693532,0.017242148054238744,0.0,1.0
35.478,-0.0020772908,102.191,1.8226709213090944,0.03637473582848883,1.0907434373223974,1.4486025769535498,0.020461023635197022,0.0,1.0
35.582,-0.004042596,102.191,1.8264373456611367,0.036056501710787184,1.1111054043394553,1.4543069240082918,0.024899384969202132,0.0,1.0
35.686,-0.005030906,102.201,1.83016268709113,0.0355846796352414,1.0562253900607061,1.4547148545992337,0.022991560981202364,0.0,1.0
35.79,-0.006339011,102.2,1.8338327495186806,0.03499344397149958,1.0151701387583407,1.4515963068154527,0.017580175579255994,0.0,1.0
35.894,-0.007285081,102.195,1.8374352281479418,0.03428499120660105,1.015885917088307,1.4490645728737443,0.01358318202546114,0.0,1.0
35.998,-0.008236073,102.199,1.8409588980335325,0.03347789120860377,0.9883435853194315,1.4445823652939693,0.008072708955317795,0.0,1.0
36.102,-0.008895215,102.192,1.8443942757175444,0.03258706425316611,1.0156932430896015,1.4432707319048426,0.0067448111807872635,0.0,1.0
36.206,-0.009691102,102.192,1.8477330729984969,0.03162057576514754,1.0404740400259014,1.4445859537288313,0.00838527935328505,0.0,1.0
36.31,-0.010232479,102.195,1.8509677395105242,0.030584549466147762,1.040824102438961,1.4460627365392602,0.00991012953806205,0.0,1.0
36.414,-0.0107396245,102.194,1.8540918240888147,0.02949400011636292,1.048460036512572,1.4483015321796164,0.01197614519962873,0.0,1.0
36.518,-0.0109078195,102.195,1.8571006654123543,0.02836833302862918,1.0479508334040892,1.450465491534194,0.013606299782906332,0.0,1.0
36.622,-0.011060026,102.192,1.8599915709943502,0.027226005086675054,1.069192205454845,1.4544628842024288,0.016904398645310445,0.0,1.0
36.726,-0.011227123,102.182,1.8627628110725163,0.026067073339596167,1.1601347834742701,1.4662535960812668,0.02798592554929752,0.0,1.0
36.83,-0.011581447,102.191,1.8654121123254328,0.024881027678027533,1.1738853264921878,1.4780626401484669,0.037370115467067165,0.0,1.0
36.934,-0.011332,102.195,1.8679377812442064,0.023689528452232274,1.155486383819078,1.4869139484335783,0.04213292999598354,0.0,1.0
37.038,-0.011263567,102.192,1.870340393793407,0.022514559032395284,1.1597513991130073,1.4950510495716762,0.045368428434527465,0.0,1.0
37.142,-0.011274831,102.184,1.8726209641060414,0.021342562364414064,1.2204427560826279,1.507509827760271,0.05268719464164598,0.0,1.0
37.246,-0.011242662,102.19,1.8747797032908828,0.020171652728691435,1.2289172325469766,1.519123667981962,0.057953954900593366,0.0,1.0
37.35,-0.011203077,102.189,1.8768168618982615,0.019004474336281166,1.2419562579594292,1.530310850370869,0.06192497905996374,0.0,1.0
37.454,-0.011144689,102.192,1.8787328988675207,0.017842390457167977,1.2301109715261542,1.5388452657447673,0.062417375961556235,0.0,1.0
37.558,-0.011067475,102.185,1.8805284457823217,0.016687357904389265,1.2690548712593501,1.5494860781664026,0.06504030532080662,0.0,1.0
37.662,-0.010990429,102.196,1.88220428643215,0.015540346900000942,1.222180776328925,1.5543542626900144,0.061055123928721325,0.0,1.0
37.766,-0.010870671,102.201,1.8837613700988471,0.014403569767251392,1.14365540145979,1.551244607124499,0.04910203848586263,0.0,1.0
37.87,-0.010904149,102.187,1.8852004622387022,0.013271279076114088,1.1759397854864864,1.550918934712938,0.041879832395555185,0.0,1.0
37.974,-0.010775978,102.199,1.8865220521969677,0.012143912428989805,1.1175621435430658,1.545108132360478,0.02984110350089053,0.0,1.0
38.078,-0.010856241,102.198,1.8877265255701274,0.011019037054851381,1.0738697489856295,1.535784044582547,0.01581849853321387,0.0,1.0
38.182,-0.010754071,102.193,1.888814071139741,0.00989530082233224,1.072690818414699,1.5272159064201933,0.004672249477939955,0.0,1.0
38.286,-0.010708402,102.191,1.8897851478955179,0.00877925217337881,1.08731693067625,1.5208413591104655,-0.002494837286539868,0.0,1.0
38.39,-0.0106834825,102.195,1.8906403464685857,0.00766687423177039,1.0721445361071331,1.5138582674504975,-0.009276051830788667,0.0,1.0
38.494,-0.010635267,102.193,1.8913800554924936,0.006558299304917218,1.0741162265373498,1.5079118878307745,-0.013971614271054984,0.0,1.0
38.598,-0.010607131,102.192,1.8920046791739344,0.005453694568946729,1.0838926519466152,1.503630233346795,-0.016224708047654315,0.0,1.0
38.702,-0.010609916,102.196,1.8925144925108581,0.004350408064201255,1.0641434461610235,1.4982345060331868,-0.019372205214328433,0.0,1.0
38.806,3.023073e-05,102.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.91,0.00030535646,102.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.014,-0.00018716231,102.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.118,-0.00043625198,102.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.326,-0.00030622073,102.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.43,-0.00018006377,102.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.534,-0.00012553483,102.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.638,0.00012606569,102.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.742,-0.00057279505,102.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.846,-0.00019373,102.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.95,1.1689961e-05,102.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.054,0.00027824566,102.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.158,0.00016905367,102.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.262,-2.1422282e-05,102.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.366,0.00014971383,102.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.47,0.00046418048,102.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.574,-0.00046543032,102.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.678,0.00012831576,102.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.782,-0.00036248937,102.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.886,0.00049921684,102.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.99,0.00030666403,102.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.094,0.0001741033,102.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.198,0.00032086857,102.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.302,0.0014188271,102.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.406,-5.336851e-05,102.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.51,-0.0013722684,102.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.614,0.00017247722,102.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.718,-0.0015879311,102.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.822,0.00060805306,102.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.926,-0.0005050618,102.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.03,0.0007508844,102.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.134,-0.00046844035,102.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.238,-0.00075871125,102.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.342,-8.913502e-05,102.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.446,-0.00057279505,102.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.55,-0.0005909242,102.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.654,-0.00071328133,102.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.758,-0.00036299042,102.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.862,0.00018943287,102.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.966,-0.00025590323,102.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.07,-7.909536e-05,102.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.278,-0.00049028173,102.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.382,0.0017872546,102.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.486,-0.00280918,102.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.59,0.00019068271,102.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.694,-0.0008371193,102.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.798,-0.0008217711,102.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.902,-0.00033416785,102.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.006,-0.00022988953,102.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.11,-0.0004365407,102.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.221,-0.00095499493,102.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.325,0.000611322,102.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.429,-0.0011556074,102.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.533,-0.0006082915,102.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.637,-0.0026200945,102.189,0.0,0.0,0.059579818620032816,0.02978990701693638,6.672719683011916e-07,0.0,1.0
44.741,-0.002564618,102.193,-1.4019462205469395e-05,-0.00026960504241287504,-0.008553618382082507,0.012383714653507263,-0.007065557788039587,0.0,1.0
44.845,-0.0029484134,102.199,-5.696562253683719e-05,-0.0005562826562672811,-0.12665674030790353,-0.015194796437135309,-0.024670103737537218,0.0,1.0
44.949,-0.0029001834,102.185,-0.00013063362454622784,-0.0008604096900671655,-0.006901330285426627,-0.012727340094587106,-0.015042998472631262,0.0,1.0
45.053,-0.0027902988,102.196,-0.00023550329684465763,-0.001156314777210346,-0.07149297645334261,-0.01939165964041304,-0.018690773764917963,0.0,1.0
45.157,-0.0030913367,102.198,-0.000371663975991303,-0.0014621598217636235,-0.1446464137070779,-0.03298211690393225,-0.03059218384498096,0.0,1.0
45.261,-0.0029887161,102.194,-0.0005401690602675124,-0.0017783225681632837,-0.1419719162837566,-0.043137589835681854,-0.03659013084103939,0.0,1.0
45.365,-0.0029819154,102.19,-0.0007412591955438291,-0.0020887954179197605,-0.08960705190881978,-0.04541909977828387,-0.032356053756041524,0.0,1.0
45.469,-0.0031117732,102.192,-0.0009749712521955392,-0.0024056672099977763,-0.07415806505055665,-0.045462473329071836,-0.026614533628803092,0.0,1.0
45.573,-0.002744053,102.188,-0.0012409947960674767,-0.002710170172154904,-0.02011427813402744,-0.03975105012602096,-0.015416992299884361,0.0,1.0
45.677,-0.0027195544,102.19,-0.001537626088947056,-0.002994277767837046,-0.00014279028896184112,-0.032804491917108665,-0.004993803779800513,0.0,1.0
45.781,-0.0028939524,102.192,-0.0018642098991125777,-0.0032861801199614966,-0.004387467874821277,-0.02728783704380824,0.0018884733987718266,0.0,1.0
45.885,-0.0029465118,102.195,-0.0022217652475833814,-0.003589884273707861,-0.03519342807398451,-0.025605218345945986,0.0032987793302836645,0.0,1.0
45.989,-0.0029932205,102.192,-0.0026111742482036234,-0.003898750353604547,-0.03395518901305703,-0.024111390838677416,0.004254199770519275,0.0,1.0
46.093,-0.0030756441,102.193,-0.0030330544954985518,-0.0042143313251435865,-0.04138482989389047,-0.023609318887052703,0.003969249431736493,0.0,1.0
46.197,-0.0031146521,102.189,-0.0034880835144072884,-0.004536226730793723,-0.015360437419230441,-0.020833389887954003,0.006158664905591436,0.0,1.0
46.301,-0.0032788222,102.187,-0.003977139049530037,-0.004868687406182295,0.021783179701917888,-0.015077823333489754,0.011172443998393771,0.0,1.0
46.405,-0.003435262,102.19,-0.0045016374234110165,-0.005217819783836607,0.02939586607065741,-0.00947698670323874,0.01523506080243195,0.0,1.0
46.509,-0.0035758417,102.188,-0.0050632487046420585,-0.005582397162914277,0.050251405673904063,-0.0028407945963883872,0.01976452166217791,0.0,1.0
46.613,-0.0035547675,102.186,-0.005663099176034327,-0.005953188825398682,0.08225336779576649,0.005675778374292684,0.025591650859987436,0.0,1.0
46.717,-0.0036514811,102.195,-0.00630171651004999,-0.006327913751825685,0.04229090680704206,0.009314952197503066,0.025354179445517884,0.0,1.0
46.821,-0.0035354544,102.198,-0.006979253013245747,-0.0067016343865543525,-0.015221191808122009,0.007047386524760776,0.0188674635961863,0.0,1.0
46.925,-0.003526079,102.182,-0.007695317376382628,-0.007068834135308851,0.051374909398992884,0.010690259037898825,0.019619884254334086,0.0,1.0
47.029,-0.0036108,102.194,-0.008449774247333432,-0.007439951844513428,0.021932223157591104,0.011017491839673026,0.01671995201460191,0.0,1.0
47.133,-0.0112938965,102.189,-0.00926383153848352,-0.008214996062219149,0.03203527775331733,0.011919804401921438,0.014837212187915186,0.0,1.0
47.237,-0.020126808,102.198,-0.010203152712509048,-0.00984887266904115,-0.024636556247041756,0.007373871252664823,0.007367611869281508,0.0,1.0
47.341,-0.032607146,102.189,-0.011370028081819417,-0.012591038279235335,-0.009032003406043081,0.004400948638202306,0.002587648492665868,0.0,1.0
47.445,-0.05027535,102.195,-0.012903610325917587,-0.016900927953422008,-0.03844506428267797,-0.0011918617121190102,-0.004440220030139002,0.0,1.0
47.549,-0.07476925,102.191,-0.014999427429243883,-0.023403247110545523,-0.034885782822478124,-0.006246021072151586,-0.010094488260193994,0.0,1.0
47.653,-0.10915509,102.188,-0.017930696563467307,-0.03296731316298228,-0.009492795660531983,-0.008979570431634342,-0.01279939847905839,0.0,1.0
47.757,-0.15186691,102.197,-0.02206510062448667,-0.04654045724123687,-0.052117438031936913,-0.01587283392061076,-0.020077380687518007,0.0,1.0
47.861,-0.20577586,102.188,-0.02787237422715106,-0.06513788127154069,-0.024009702551316018,-0.02044907214032673,-0.024520968834953177,0.0,1.0
47.965,-0.25468782,102.197,-0.035891807650849525,-0.08908199226111276,-0.06411026811255964,-0.029331484263460876,-0.033843559399140896,0.0,1.0
48.069,-0.2944107,102.194,-0.04664109716747732,-0.117635113827885,-0.07716380402649242,-0.040004040722004586,-0.044804493219757616,0.0,1.0
